prefix	name	homepage	description
r3d100000021	Chemical Database Service	http://cds.dl.ac.uk/	Most or all of the features are no longer available via the CDS/DL website since provision of the EPSRC UK national Chemical Database Service has been taken over by the Royal Society of Chemistry from 1st January 2013. Daresbury now offers reduced database access, but CrystalWorks developments continue here. Some related features may be available via the RSC/CSD portal. For details of what is currently available on the CDS/DL website and also links to the RSC/CDS portal follow the link to the CDS/DL Homepage.  // The service gives on-line access to a rich variety of quality databases in fields relating to chemistry. The CDS team also provides general support, training and advice.
r3d100000022	Comprehensive Epidemiological Data Resource	https://oriseapps.orau.gov/cedr/	The Comprehensive Epidemiologic Data Resource (CEDR) is the U.S. Department of Energy (DOE) electronic database comprised of health studies of DOE contract workers and environmental studies of areas surrounding DOE facilities. DOE recognizes the benefits of data sharing and supports the public's right to know about worker and community health risks. CEDR provides independent researchers and educators with access to de-identified data collected since the Department's early production years. Current CEDR holdings include more than 76 studies of over 1 million workers at 31 DOE sites. Access to these data is at no cost to the user.
r3d100000027	CiteSeerX	https://citeseerx.ist.psu.edu/	<<<!!!<<< There are no longer data available >>>!!!>>>
r3d100000028	The Data Hub	https://datahub.io/	the Data Hub is a community-run catalogue of useful sets of data on the Internet. You can collect links here to data from around the web for yourself and others to use, or search for data that others have collected. Depending on the type of data (and its conditions of use), the Data Hub may also be able to store a copy of the data or host it in a database, and provide some basic visualisation tools.
r3d100000031	Google Code Project Hosting	https://code.google.com/archive/	The Google Code Archive contains the data found on the Google Code Project Hosting Service, which turned down in early 2016. This archive contains over 1.4 million projects, 1.5 million downloads, and 12.6 million issues. Google Project Hosting powers Project Hosting on Google Code and Eclipse Labs. Project Hosting on Google Code Eclipse Labs. It provides a fast, reliable, and easy open source hosting service with the following features: Instant project creation on any topic; Git, Mercurial and Subversion code hosting with 2 gigabyte of storage space and download hosting support with 2 gigabytes of storage space; Integrated source code browsing and code review tools to make it easy to view code, review contributions, and maintain a high quality code base; An issue tracker and project wiki that are simple, yet flexible and powerful, and can adapt to any development process; Starring and update streams that make it easy to keep track of projects and developers that you care about.
r3d100000032	Communication Portal for Accessing Social Statistics	http://forscenter.ch/en/data-and-research-information-services/2221-2/public-statistics/	<<<!!!<<< The repository is no longer available. 2018-11-20; COMPASS used to be provided and available at FORS but is no longer supported. >>>!!!>>>
r3d100000033	Forest Global Earth Observatory	https://forestgeo.si.edu/	The Center for Tropical Forest Science (CTFS) is a global network of forest research plots committed to the study of tropical and temperate forest function and diversity. The multi-institutional network comprises more than forty forest research plots across the Americas, Africa, Asia, and Europe, with a strong focus on tropical regions. CTFS monitors the growth and survival of about 6 million trees of approximately 10,000 species.
r3d100000034	Cornell University Geospatial Information Repository	https://cugir.library.cornell.edu/	CUGIR is an active online repository in the National Spatial Data Clearinghouse program. CUGIR provides geospatial data and metadata for New York State, with special emphasis on those natural features relevant to agriculture, ecology, natural resources, and human-environment interactions. In order to provide the best possible access to geospatial data for New York State, CUGIR coordinates its activities with those of the New York State GIS Clearinghouse
r3d100000036	Goddard Earth Sciences Data and Information Services Center	https://disc.gsfc.nasa.gov/	One of twelve NASA Science Mission Directorate (SMD) Data Centers that provide Earth science data, information, and services to research scientists, applications scientists, applications users, and students. The GES DISC is the home (archive) of NASA Precipitation and Hydrology, as well as Atmospheric Composition and Dynamics remote sensing data and information. The DISC also houses the Modern Era Retrospective-Analysis for Research and Applications (MERRA) data assimilation datasets (generated by GSFC’s Global Modeling and Assimilation Office), and the North American Land Data Assimilation System (NLDAS) and Global Land Data Assimilation System (GLDAS) data products (both generated by GSFC's Hydrological Sciences Branch).
r3d100000037	Oak Ridge National Laboratory Distributed Active Archive Center for Biogeochemical Dynamics	https://daac.ornl.gov/	The Oak Ridge National Laboratory Distributed Active Archive Center (ORNL DAAC) for biogeochemical dynamics is one of the National Aeronautics and Space Administration (NASA) Earth Observing System Data and Information System (EOSDIS) data centers managed by the Earth Science Data and Information System (ESDIS) Project. The ORNL DAAC archives data produced by NASA's Terrestrial Ecology Program. The DAAC provides data and information relevant to biogeochemical dynamics, ecological data, and environmental processes, critical for understanding the dynamics relating to the biological, geological, and chemical components of Earth's environment.
r3d100000038	Australian Antarctic Data Centre	https://data.aad.gov.au/	The Australian Antarctic Data Centre (AADC) provides data collection and data management services in Australia's Antarctic Science Program. The AADC manages science data from Australia's Antarctic research, maps Australia's areas of interest in the Antarctic region, manages Australia's Antarctic state of the environment reporting, and provides advice and education and a range of other products.
r3d100000042	The World Bank Open Data	https://data.worldbank.org/	The World Bank recognizes that transparency and accountability are essential to the development process and central to achieving the Bank’s mission to alleviate poverty. The Bank’s commitment to openness is also driven by a desire to foster public ownership, partnership and participation in development from a wide range of stakeholders. As a knowledge institution, the World Bank’s first step is to share its knowledge freely and openly.
r3d100000043	DataBasin	https://databasin.org/	Data Basin is a science-based mapping and analysis platform that supports learning, research, and sustainable environmental stewardship.
r3d100000044	DRYAD	https://datadryad.org/stash	Dryad is an open data publishing platform and a community committed to the open availability and routine re-use of all research data. We publish data in any format and any discipline. All Dryad data undergoes a curation process and is published under a CC0 waiver to promote reuse.
r3d100000045	DataONE	https://www.dataone.org/	Data Observation Network for Earth (DataONE) is the foundation of new innovative environmental science through a distributed framework and sustainable cyberinfrastructure that meets the needs of science and society for open, persistent, robust, and secure access to well-described and easily discovered Earth observational data. Supported by the U.S. National Science Foundation (Grant #OCI-0830944) as one of the initial DataNets, DataONE will ensure the preservation, access, use and reuse of multi-scale, multi-discipline, and multi-national science data via three primary cyberinfrastucture elements and a broad education and outreach program.
r3d100000046	European Environment Agency, Datasets	https://www.eea.europa.eu/en/analysis	The European Environment Agency (EEA) is an agency of the European Union. Our task is to provide sound, independent information on the environment. We are a major information source for those involved in developing, adopting, implementing and evaluating environmental policy, and also the general public. Currently, the EEA has 33 member countries. EEA's mandate is: To help the Community and member countries make informed decisions about improving the environment, integrating environmental considerations into economic policies and moving towards sustainability To coordinate the European environment information and observation network (Eionet)
r3d100000047	Edinburgh DataShare	https://datashare.ed.ac.uk/	Edinburgh DataShare is a digital repository of research data produced at the University of Edinburgh, hosted by the Research Data Service in Information Services. Edinburgh University researchers who have produced research data associated with an existing or forthcoming publication, or which has potential use for other researchers, are invited to upload their dataset for sharing and safekeeping. A persistent identifier and suggested citation will be provided.
r3d100000049	Potsdam Carte du Ciel Plates	https://dc.zah.uni-heidelberg.de/potsdam/q/raw/info	<<<!!!<<< This repository is no longer available >>>!!!>>>
r3d100010035	The Chandra Data Archive	https://cxc.cfa.harvard.edu/cda/	The Chandra Data Archive (CDA) plays a central role in the operation of the Chandra X-ray Center (CXC) by providing support to the astronomical community in accessing Chandra data. Its primary role is one of storage and distribution of all data products including those that users of the observatory need to perform their scientific studies using Chandra data. The CDA offers access to digital archives through powerful query engines, including VO-compliant interfaces. The CDA also serves as a permanent storage repository of contributed data products by authors who have processed images or other pertinent and valuable datasets that are essential to their publications.
r3d100010050	Research Data Archive at NCAR	https://rda.ucar.edu/	The Research Data Archive (RDA) at NCAR contains a large and diverse collection of meteorological and oceanographic observations, operational and reanalysis model outputs, and remote sensing datasets to support atmospheric and geosciences research.
r3d100010051	Harvard Dataverse	https://dataverse.harvard.edu/	The Harvard Dataverse is open to all scientific data from all disciplines worldwide. It includes the world's largest collection of social science research data. It is hosting data for projects, archives, researchers, journals, organizations, and institutions.
r3d100010052	Encyclopedia of Astronomy and Astrophysics	http://eaa.crcpress.com/	<<<!!!<<< The repository is no longer available. The printversion see: https://www.taylorfrancis.com/books/mono/10.1201/9781003220435/encyclopedia-astronomy-astrophysics-murdin >>>!!!>>> This unique resource covers the entire field of astronomy and astrophysics and this online version includes the full text of over 2,750 articles, plus sophisticated search and retrieval functionality, links to the primary literature, and is frequently updated with new material. An active editorial team, headed by the Encyclopedia's editor-in-chief, Paul Murdin, oversees the continual commissioning, reviewing and loading of new and revised content.In a unique collaboration, Nature Publishing Group and Institute of Physics Publishing published the most extensive and comprehensive reference work in astronomy and astrophysics in both print and online formats. First published as a four volume print edition in 2001, the initial Web version went live in 2002, and contained the original print material and was rapidly supplemented with numerous updates and newly commissioned material. Since July 2006 the Encyclopedia is published solely by Taylor & Francis.
r3d100010054	U.S. Geological Survey	https://www.usgs.gov/products/data	USGS data and tools are the digital information in a format suitable for direct input to software that can analyze its meaning in the scientific, engineering, or business context for which the data were collected.
r3d100010055	European Climate Assessment & Dataset project	https://www.ecad.eu/	Presented is information on changes in weather and climate extremes, as well as the daily dataset needed to monitor and analyse these extremes. map of participating countries. Today, ECA&D is receiving data from 59 participants for 62 countries and the ECA dataset contains 33265 series of observations for 12 elements at 7512 meteorological stations throughout Europe and the Mediterranean (see Daily data > Data dictionary). 51% of these series is public, which means downloadable from this website for non-commercial research. Participation to ECA&D is open to anyone maintaining daily station data
r3d100010056	CoRIS	https://www.coris.noaa.gov/	NOAA's Coral Reef Information System (CoRIS) is a web-based information portal that provides access to NOAA coral reef information and data products with emphasis on the U.S. states, territories and remote island areas. NOAA Coral Reef activities include coral reef mapping, monitoring and assessment; natural and socioeconomic research and modeling; outreach and education; and management and stewardship.
r3d100010057	eCrystals	http://ecrystals.chem.soton.ac.uk/	eCrystals - Southampton is the archive for Crystal Structures generated by the Southampton Chemical Crystallography Group and the EPSRC UK National Crystallography Service.
r3d100010059	ShareGeo Open	https://datashare.ed.ac.uk/handle/10283/2345	ShareGeo Open was a repository of geospatial data, previously hosted by EDINA. ShareGeo Open has been discontinued, so its datasets have been migrated to this Edinburgh DataShare Collection, for preservation, in accordance with the agreement signed by all ShareGeo depositors.
r3d100010060	OpenEI	https://openei.org/wiki/Main_Page	The Open Energy Information (OpenEI.org) initiative is a free, open source knowledge-sharing platform created to facilitate access to data, models, tools, and information that accelerate the transition to clean energy systems through informed decisions. Sponsored by the Department of Energy, and developed by the National Renewable Energy Lab, in support of the Open Government Initiative, OpenEI strives to make energy-related data and information searchable, accessible, and useful to both people and machines
r3d100010061	Atmospheric Science Data Center	https://asdc.larc.nasa.gov/	The Atmospheric Science Data Center (ASDC) at NASA Langley Research Center is responsible for processing, archiving, and distribution of NASA Earth science data in the areas of radiation budget, clouds, aerosols, and tropospheric chemistry.The ASDC specializes in atmospheric data important to understanding the causes and processes of global climate change and the consequences of human activities on the climate.
r3d100010062	SAFER-Data	https://eparesearch.epa.ie/safer/	SAFER-Data is a web-based interface to the Environmental Data Archive maintained by the Environmental Research Centre (ERC) in the Environmental Protection Agency (EPA) of Ireland, who has responsibilities for a wide range of licensing, enforcement, monitoring and assessment activities associated with environmental protection.
r3d100010063	Earth Resources Observation and Science Center	https://www.usgs.gov/centers/eros	Earth Resources Observation and Science (EROS) Center is a remotely sensed data management, systems development, and research field center for the U.S. Geological Survey's (USGS) Climate and Land Use Change Mission Area. The USGS is a bureau of the U.S. Department of the Interior. It currently houses one of the largest computer complexes in the Department of the Interior. EROS has approximately 600 government and contractor employees.
r3d100010064	Ecological Archives	https://esapubs.org/archive/	>>>!!!<<< Ecological Archives through the end of 2015 will be hosted on FigShare once the transition to publishing with Wiley is completed. Thereafter, supplemental material may be hosted on Wiley Online, and/or data deposited with FigShare, Dryad, and other repositories. >>>!!!<<<  Ecological Archives publishes materials that are supplemental to articles that appear in the ESA journals (Ecology, Ecological Applications, Ecological Monographs, Ecosphere, Ecosystem Health and Sustainability and Bulletin of the Ecological Society of America), as well as peer-reviewed data papers with abstracts published in the printed journals. Three kinds of publications appear in Ecological Archives: appendices, supplements, and data papers.
r3d100010065	JEDI	https://www.hyogo-u.ac.jp/english/facilities/museum.html	<<<!!!<<<Jedi is no longer online 2019-05-14 >>>!!!>>>
r3d100010066	figshare	https://figshare.com/	figshare allows researchers to publish all of their research outputs in an easily citable, sharable and discoverable manner. All file formats can be published, including videos and datasets. Optional peer review process. figshare uses creative commons licensing. figshare+ repository allows figshare users to share larger datasets, over 20GB up to many TBs, see: https://plus.figshare.com/
r3d100010067	Forschungsdatenzentrum der Rentenversicherung	https://www.eservice-drv.de/FdzPortalWeb/	The Research Data Centre (FDZ-RV) was set-up in 2004 as an integral part of the German Federal Pension Insurance (Deutsche Rentenversicherung). Since then, the Research Data Centre produced several cross-sectional and longitudinal datasets, also called Scientific Use Files (SUF), available to researchers interested in issues of retirement, disability and rehabilitation. The datasets are released on an annual basis. The Scientific Use Files are subsamples drawn from the pool of individuals who are insured in the Federal Pension Insurance. The information provided in the original datasets is necessary to administer the beneficiaries of the pension insurance.
r3d100010068	World Data Centre for Greenhouse Gases	https://gaw.kishou.go.jp/	The WDCGG archives measurement data for greenhouse and related gases in the atmosphere and the ocean (58 gaseous species as of 24 May 2021). The data are classified into five categories according to the observation platforms or methods used. Air observation at stationary platform (surface) Vertical profile observation of air (tower) Air observation by aircraft (aircraft) Hydrographic sampling or observation of surface seawater and overlying air by ships (ship) Satellite observations (satellite)
r3d100010069	International Directory Network	https://search.earthdata.nasa.gov/search?portal=idn	The CEOS International Directory Network (IDN) home page and search portal serve as NASA's contribution to the Committee on Earth Observation Satellites (CEOS). IDN's mission is to assist researchers, policy makers, and the public in the discovery of and access to data relevant to global change and Earth science research. The Draft Metadata Management Tool (DMMT) is a metadata authoring tool that IDN contributors can use to propose new or modified CMR records.
r3d100010070	Nothobranchius furzeri Information Network	https://www.nothobranchius.info//	The species Nothobranchius furzeri possesses several characteristics which make it a particularly attractive model system for age research: Inbred line GRZ shows a captive lifespan of only three months. There is large variation in life-history traits between different isolates. Lifespan can be prolonged by environmental manipulations and drugs. The aim of this website is to provide information on N. furzeri and to foster the development of a group of interest which aims at creating a consortium to establish this organism as a model for developmental and age research.
r3d100010071	DOE Joint Genome Institute Genome Portal	https://genome.jgi.doe.gov/portal/	The Department of Energy (DOE) Joint Genome Institute (JGI) is a national user facility with massive-scale DNA sequencing and analysis capabilities dedicated to advancing genomics for bioenergy and environmental applications. Beyond generating tens of trillions of DNA bases annually, the Institute develops and maintains data management systems and specialized analytical capabilities to manage and interpret complex genomic data sets, and to enable an expanding community of users around the world to analyze these data in different contexts over the web. The JGI Genome Portal provides a unified access point to all JGI genomic databases and analytical tools. A user can find all DOE JGI sequencing projects and their status, search for and download assemblies and annotations of sequenced genomes, and interactively explore those genomes and compare them with other sequenced microbes, fungi, plants or metagenomes using specialized systems tailored to each particular class of organisms. Databases: Genome Online Database (GOLD), Integrated Microbial Genomes (IGM), MycoCosm, Phytozome
r3d100010072	Environmental data explorer	http://geodata.grid.unep.ch/	<<<!!!<<< This repository is no longer available. Resource Unavailable The requested url (http://geodata.grid.unep.ch/) no longer exists, please contact info@unepgrid.ch for further information.. >>>!!!>>>
r3d100010073	GeoCommons Archive	http://geocommons.com/	GeoCommons is the public community of GeoIQ users who are building an open repository of data and maps for the world. The GeoIQ platform includes a large number of features that empower you to easily access, visualize and analyze your data. The GeoIQ platform powers the growing GeoCommons community of over 25,000 members actively creating and sharing hundreds of thousands of datasets and maps across the world. With GeoCommons, anyone can contribute and share open data, easily build shareable maps and collaborate with others.
r3d100010074	GeoConnections - Discovery Portal	https://www.nrcan.gc.ca/evaluation/reports/2010/844	">>>!!!<<< GeoConnections – Discovery Portal is closed now >>>!!!<<< Information Archived on the Web Information identified as archived on the Web is for reference, research or recordkeeping purposes. It has not been altered or updated after the date of archiving. Web pages that are archived on the Web are not subject to the Government of Canada Web Standards. As per the Communications Policy of the Government of Canada, you can request alternate formats. Please ""contact us"" to request a format other than those available."
r3d100010075	GeoGratis	https://geogratis.gc.ca/	GeoGratis is a portal provided by the Earth Sciences Sector (ESS) of Natural Resources Canada (NRCan) which provides geospatial data at no cost and without restrictions via your Web browser. The data will be useful whether you are a novice who needs a geographic map for a presentation, or an expert who wants to overlay a vector layer of digital data on a classified multiband image, with a digital elevation model as a backdrop. The geospatial data are grouped in over 100 collections and are compatible with the most popular geographic information systems (GIS), with image analysis systems and the graphics applications of editing software.
r3d100010076	Chesapeake Bay Environmental Observatory	https://cbeo.communitymodeling.org/	"<<<!!!<<< This entry is depricated, the datahad been available at https://maxim.ucsd.edu/cbeoportal. >>>!!!>>> The Chesapeake Bay Environmental Observatory (CBEO) is a prototype to demonstrate the utility of newly developed Cyberinfrastructure (CI) components for transforming environmental research, education, and management. The CBEO project uses a specific problem of water quality (hypoxia) as means of directly involving users and demonstrating the prototype’s utility. Data from the Test Bed are being brought into a CBEO Portal on a National Geoinformatics Grid developed by the NSF funded GEON. This is a cyberinfrastructure netwrok that allows users access to datasets as well as the tools with which to analyze the data. Currently, Test Bed data avaialble on the CBEO Portal includes Water Quality Model output and water quality monitorig data from the Chesapeake Bay Program's CIMS database. This data is also available as aggregated ""data cubes"". Avaialble tools include the Data Access System for Hydrology (DASH), Hydroseek and an online R-based interpolator."
r3d100010078	Data.gov	https://www.data.gov/	Data.gov increases the ability of the public to easily find, download, and use datasets that are generated and held by the Federal Government. Data.gov provides descriptions of the Federal datasets (metadata), information about how to access the datasets, and tools that leverage government datasets
r3d100010079	High Energy Astrophysics Science Archive Research Center	https://heasarc.gsfc.nasa.gov/	The HEASARC is a multi-mission astronomy archive for the EUV, X-ray, and Gamma ray wave bands. Because EUV, X and Gamma rays cannot reach the Earth's surface it is necessary to place the telescopes and sensors on spacecraft. The HEASARC now holds the data from 25 observatories covering over 30 years of X-ray, extreme-ultraviolet and gamma-ray astronomy. Data and software from many of the older missions were restored by the HEASARC staff. Examples of these archived missions include ASCA, BeppoSAX, Chandra, Compton GRO, HEAO 1, Einstein Observatory (HEAO 2), EUVE, EXOSAT, HETE-2, INTEGRAL, ROSAT, Rossi XTE, Suzaku, Swift, and XMM-Newton.
r3d100010080	X-Ray Database	https://henke.lbl.gov/optical_constants/	The primary interaction of low-energy x rays within matter, viz. photoabsorption and coherent scattering, have been described for photon energies outside the absorption threshold regions. These tables are based on a compilation of the available experimental measurements and theoretical calculations. For many elements there is little or no published data and in such cases it was necessary to rely on theoretical calculations and interpolations across Z. In order to improve the accuracy in the future considerably more experimental measurements are needed.
r3d100010081	HEPData	https://hepdata.net/	The Durham High Energy Physics Database (HEPData), formerly: the Durham HEPData Project, has been built up over the past four decades as a unique open-access repository for scattering data from experimental particle physics. It currently comprises the data points from plots and tables related to several thousand publications including those from the Large Hadron Collider (LHC). The Durham HepData Project has for more than 25 years compiled the Reactions Database containing what can be loosly described as cross sections from HEP scattering experiments. The data comprise total and differential cross sections, structure functions, fragmentation functions, distributions of jet measures, polarisations, etc... from a wide range of interactions. In the new HEPData site (hepdata.net), you can explore new functionalities for data providers and data consumers, as well as the submission interface. HEPData is operated by CERN and IPPP at Durham University and is based on the digital library framework Invenio.
r3d100010082	CUAHSI	https://www.cuahsi.org/	CUAHSI's Hydrologic Information System (CUAHSI-HIS) provides web services, tools, standards and procedures that enhance access to more and better data for hydrologic analysis
r3d100010083	HubbleSite	https://hubblesite.org/resource-gallery	STScI's innovative ways to share Hubble's remarkable discoveries with the public.HubbleSite prepares and disseminates the photographs and animations seen in the news... as well as posters, slide shows, exhibits, and educational products in print and electronic formats
r3d100010084	Historical hydrographic data from BSH	https://www.cen.uni-hamburg.de/en/icdc/data/ocean/historical-hydrographic-bsh.html	Thousands of Temperature and salinity profiles obtained by means of Nansen hydrographic casts and available earlier only as station sheets have been digitized at the German Maritime and Hydrographic Agency (BSH). In a cooperative effort between the KlimaCampus of the University of Hamburg and the German Oceanographic Data Centre (DOD, Hamburg) about 7500 hydrographic profiles were checked and identified as missing in the international oceanographic databases. Since most of the profiles were obtained in the decades before the second World War they represent an important extension of the international historical database and a respective contribution to the IOC Global Oceanographic Data Archeology and Rescue Project (GODAR). Since 2009 our efforts resulted in locating about 7500 hydrographic profiles that are not yet available for the oceanographic community.
r3d100010085	Inorganic Crystal Structure Database	https://icsd.products.fiz-karlsruhe.de/	The most comprehensive database on fully determined inorganic crystal structures • Full structural data: cell parameters, atom positions for all entries, displacement parameters • Full bibliographic data: publication title, journal reference(s), author names • Full structure description: Structural formula, compositions, ANX formulae, structure types • High-quality data: extensive data evaluation and correction by senior experts • Web and PC based software solutions, data updated twice a year • 25+ years of serving the scientific community
r3d100010086	MIRAGE	http://www.mitime.org/mirage/	<<<!!!<<<  2019-05-15: the repository is offline  >>>!!!>>>
r3d100010087	Aktuelle Wetter- und Klimawerte deutscher Stationen	http://imkhp2.physik.uni-karlsruhe.de/~muehr/wetterwerte.html	<<<!!!<<<This repository is no longer available.   Some information can be found at: https://www.klimadiagramme.de/ and https://www.klimadiagramme.de/Europa/Karlsruhe/ka_klima.htm >>>!!!>>>
r3d100010088	Ocean Biodiversity Information System	https://obis.org/	OBIS strives to document the ocean's diversity, distribution and abundance of life. Created by the Census of Marine Life, OBIS is now part of the Intergovernmental Oceanographic Commission (IOC) of UNESCO, under its International Oceanographic Data and Information Exchange (IODE) programme
r3d100010089	NASA/IPAC InfraRed Science Archive	https://irsa.ipac.caltech.edu/frontpage/	IRSA is chartered to curate the calibrated science products from NASAs infrared and sub-millimeter missions, including five major large-area/all-sky surveys. IRSA exploits a re-useable architecture to deploy cost-effective archives for customers, including: the Spitzer Space Telescope; the 2MASS and IRAS all-sky surveys; and multi-mission datasets such as COSMOS, WISE and Planck mission
